id,userid,uploaded_time,QR Scanner,Machine ID,Original Factory,Original Sub Factory,Original Line,Original Section,Operation,New Section,New Line,New Sub Factory,New Factory,Approval,Final Factory,Final Sub Factory,Final New Line,Final Section,Cost,Budget For Maintainance ,SourceSheet
73,Naveen,2024-04-03 14:33:24,"{""machine_id"":""BS 013_2L1QM00404""}",BS 013_2L1QM00404,Laguna Clothing A,Factory 1,Line-3,Front,,Cuff,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Cuff,3900,195,Line 3
72,Naveen,2024-04-03 14:32:28,"{""machine_id"":""OL 002_RMOQD01814""}",OL 002_RMOQD01814,Laguna Clothing A,Factory 1,Line-2,Assembly,,Cuff,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Cuff,1000,50,Line 3
71,Naveen,2024-04-03 14:31:46,"{""machine_id"":""DF 081_8D0QJ06230""}",DF 081_8D0QJ06230,Laguna Clothing A,Factory 1,Line-2,Front,,Cuff,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Cuff,1000,50,Line 3
70,Naveen,2024-04-03 14:30:16,"{""machine_id"":""DF 115_8D0R802850""}",DF 115_8D0R802850,Laguna Clothing A,Factory 1,Line-3,Front,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
69,Naveen,2024-04-03 14:29:51,"{""machine_id"":""DF 090_8D0QH00485""}",DF 090_8D0QH00485,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
68,Naveen,2024-04-03 14:29:27,"{""machine_id"":""DF 088_8D0QH04034""}",DF 088_8D0QH04034,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
67,Naveen,2024-04-03 14:29:01,"{""machine_id"":""DF 086_8D0QL03421""}",DF 086_8D0QL03421,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
66,Naveen,2024-04-03 14:28:37,"{""machine_id"":""DF 084_8D0RB02869""}",DF 084_8D0RB02869,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
65,Naveen,2024-04-03 14:27:55,"{""machine_id"":""DF 083_8D0RA03638""}",DF 083_8D0RA03638,Laguna Clothing A,Factory 1,Line-2,Assembly,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
64,Naveen,2024-04-03 14:27:30,"{""machine_id"":""DF 085_8D0QJ06191""}",DF 085_8D0QJ06191,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
63,Naveen,2024-04-03 14:27:02,"{""machine_id"":""DF 087_8D0QH0552""}",DF 087_8D0QH0552,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
62,Naveen,2024-04-03 14:26:27,"{""machine_id"":""DF 089_8D0QH00507""}",DF 089_8D0QH00507,Laguna Clothing A,Factory 1,Line-2,Sleeve,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
61,Naveen,2024-04-03 14:25:59,"{""machine_id"":""DF 075_8D0QH00490""}",DF 075_8D0QH00490,Laguna Clothing A,Factory 1,Line-2,Back,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,1000,50,Line 3
60,Naveen,2024-04-03 14:25:18,"{""machine_id"":""BH 018_PL0QD00524""}",BH 018_PL0QD00524,Laguna Clothing A,Factory 1,Line-3,Cuff,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,4000,200,Line 3
59,Naveen,2024-04-03 14:24:51,"{""machine_id"":""BS 012_2L1RE00238""}",BS 012_2L1RE00238,Laguna Clothing A,Factory 1,Line-3,Front,,Sleeve,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Sleeve,3900,195,Line 3
58,Naveen,2024-04-03 14:23:41,"{""machine_id"":""DF 007_PDAQE01330""}",DF 007_PDAQE01330,Laguna Clothing A,Factory 1,Line-1,Front,,Front,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Front,1000,50,Line 3
57,Naveen,2024-04-03 14:21:49,"{""machine_id"":""DF 123_8D0QL03434""}",DF 123_8D0QL03434,Laguna Clothing A,Factory-2,Line-4,Cuff,,Front,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Front,1000,50,Line 3
56,Naveen,2024-04-03 14:21:16,"{""machine_id"":""DF 106_8D0QL03445""}",DF 106_8D0QL03445,Laguna Clothing A,Factory 1,Line-3,Back,,Front,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Front,1000,50,Line 3
55,Naveen,2024-04-03 14:20:26,"{""machine_id"":""DF 194_8D0QL03412""}",DF 194_8D0QL03412,Laguna Clothing A,Factory-2,Line-5,Assembly,,Front,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Front,1000,50,Line 3
54,Naveen,2024-04-03 14:19:44,"{""machine_id"":""BS 009_2L1QJ00890""}",BS 009_2L1QJ00890,Laguna Clothing A,Factory 1,Line-2,Assembly,,Front,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Front,3900,195,Line 3
53,Naveen,2024-04-03 14:18:44,"{""machine_id"":""NF 093_2D3GH00159""}",NF 093_2D3GH00159,Laguna Clothing A,Factory 1,Line-2,Back,,Back,Line-3,Factory 1,Laguna Clothing A,Approved,Laguna Clothing A,Factory 1,Line-3,Back,2000,100,Line 3
2680,Yogesh,2025-04-09 16:21:21,"{""machine_id"":""BS 051_2L1TG00136""}",BS 051_2L1TG00136,Laguna Clothing A,Factory-2,Line-5,Sleeve,SLEEVE BUTTON SEWING -UHS,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,3900,195,Line 4
2679,Yogesh,2025-04-09 16:20:46,"{""machine_id"":""DF 382_8D0TH01693""}",DF 382_8D0TH01693,Laguna Clothing A,Factory-2,Line-5,Collar,NECK BAND HEM,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2678,Yogesh,2025-04-07 16:45:01,"{""machine_id"":""DF 292_8D0QH00550""}",DF 292_8D0QH00550,Laguna Clothing A,Factory-2,Line-5,Assembly,BOTTOM HEM,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,1000,50,Line 4
2673,Yogesh,2025-04-04 14:13:58,"{""machine_id"":""BH 054_PL0TH00021""}",BH 054_PL0TH00021,Laguna Clothing A,Factory-2,Line-5,Collar,COLLAR BUTTON HOLE/SEW,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,4000,200,Line 4
2664,Yogesh,2025-03-26 17:45:22,"{""machine_id"":""BH 055_PL0TH00033""}",BH 055_PL0TH00033,Laguna Clothing A,Factory-2,Line-5,Sleeve,SLEEVE BUTTON HOLE - UHS,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,4000,200,Line 4
2650,Yogesh,2025-03-21 14:23:41,"{""machine_id"":""DF 376_8D0TC00865""}",DF 376_8D0TC00865,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2649,Yogesh,2025-03-21 14:23:15,"{""machine_id"":""DF 353_8D0TC00866""}",DF 353_8D0TC00866,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2648,Yogesh,2025-03-21 14:21:21,"{""machine_id"":""DF 379_8D0TH01667""}",DF 379_8D0TH01667,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2647,Yogesh,2025-03-21 14:20:56,"{""machine_id"":""NF 272_2D3SM00141""}",NF 272_2D3SM00141,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2646,Yogesh,2025-03-21 14:20:31,"{""machine_id"":""NF 268_2D3SM00192""}",NF 268_2D3SM00192,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2645,Yogesh,2025-03-21 14:20:09,"{""machine_id"":""DF 385_8D0TH01675""}",DF 385_8D0TH01675,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2644,Yogesh,2025-03-21 14:19:43,"{""machine_id"":""NF 278_2D3SM00113""}",NF 278_2D3SM00113,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2643,Yogesh,2025-03-21 14:19:15,"{""machine_id"":""NF 283_2D3SM00125""}",NF 283_2D3SM00125,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2642,Yogesh,2025-03-21 14:18:49,"{""machine_id"":""DF 358_8D0TH01709""}",DF 358_8D0TH01709,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2641,Yogesh,2025-03-21 14:18:15,"{""machine_id"":""BS 053_2L1TG00123""}",BS 053_2L1TG00123,Laguna Clothing A,Factory-2,Line-5,Cuff,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,3900,195,Line 4
2640,Yogesh,2025-03-21 14:17:30,"{""machine_id"":""BS 052_2L1TG00133""}",BS 052_2L1TG00133,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,3900,195,Line 4
2639,Yogesh,2025-03-21 13:03:21,"{""machine_id"":""EC 035_PD2TH00010""}",EC 035_PD2TH00010,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,,0,Line 4
2638,Yogesh,2025-03-21 13:02:54,"{""machine_id"":""NF 266_2D3SM00145""}",NF 266_2D3SM00145,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2637,Yogesh,2025-03-21 13:01:56,"{""machine_id"":""NF 280_2D3SM00202""}",NF 280_2D3SM00202,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2636,Yogesh,2025-03-21 13:01:32,"{""machine_id"":""NF 274_2D3SM00273""}",NF 274_2D3SM00273,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2635,Yogesh,2025-03-21 13:00:55,"{""machine_id"":""NF 273_2D3SM00278""}",NF 273_2D3SM00278,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2634,Yogesh,2025-03-21 13:00:21,"{""machine_id"":""NF 256_2D3SM00265""}",NF 256_2D3SM00265,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,2000,100,Line 4
2633,Yogesh,2025-03-21 12:59:56,"{""machine_id"":""DF 344_8D0TB00314""}",DF 344_8D0TB00314,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2632,Yogesh,2025-03-21 12:59:29,"{""machine_id"":""DF 383_8D0TH01654""}",DF 383_8D0TH01654,Laguna Clothing A,Factory-2,Line-5,Collar,,Collar,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Collar,1000,50,Line 4
2630,Yogesh,2025-03-21 12:54:25,"{""machine_id"":""BS 050_2L1NF00922""}",BS 050_2L1NF00922,Laguna Clothing A,Factory-2,Line-5,Collar,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,3900,195,Line 4
2629,Yogesh,2025-03-21 12:53:58,"{""machine_id"":""NF 276_2D3SM00140""}",NF 276_2D3SM00140,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,2000,100,Line 4
2628,Yogesh,2025-03-21 12:53:24,"{""machine_id"":""NF 282_2D3SM00264""}",NF 282_2D3SM00264,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,2000,100,Line 4
2627,Yogesh,2025-03-21 12:52:41,"{""machine_id"":""DF 384_8D0TC00862""}",DF 384_8D0TC00862,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,1000,50,Line 4
2626,Kalandhar,2025-03-21 12:51:48,,FOA 26_3M8QK00187,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,3000,150,Line 4
2625,Yogesh,2025-03-21 12:51:31,"{""machine_id"":""NF 275_2D3SM00121""}",NF 275_2D3SM00121,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,2000,100,Line 4
2624,Kalandhar,2025-03-21 12:51:25,,FOA 10_3M8QL00133,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,3000,150,Line 4
2623,Yogesh,2025-03-21 12:51:05,"{""machine_id"":""DF 362_8D0TC00868""}",DF 362_8D0TC00868,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,1000,50,Line 4
2622,Kalandhar,2025-03-21 12:50:55,,CA 029_PD4TF00118,Laguna Clothing A,Factory-2,Line-5,Assembly,,Finishing,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Finishing,,0,Line 4
2621,Yogesh,2025-03-21 12:50:40,"{""machine_id"":""NF 281_2D3SM00205""}",NF 281_2D3SM00205,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,2000,100,Line 4
2620,Kalandhar,2025-03-21 12:50:21,,CA 017_2D4FJ00360,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,,0,Line 4
2619,Yogesh,2025-03-21 12:50:05,"{""machine_id"":""EC 037_PD2TG00283""}",EC 037_PD2TG00283,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,,0,Line 4
2618,Yogesh,2025-03-21 12:49:40,"{""machine_id"":""NF 260_2D3SM00204""}",NF 260_2D3SM00204,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,2000,100,Line 4
2617,Kalandhar,2025-03-21 12:49:39,,DF 262_8D0QJ06758,Laguna Clothing A,Factory-2,Line-5,Back,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,1000,50,Line 4
2616,Yogesh,2025-03-21 12:49:17,"{""machine_id"":""NF 277_2D3SM00200""}",NF 277_2D3SM00200,Laguna Clothing A,Factory-2,Line-4,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,2000,100,Line 4
2615,Kalandhar,2025-03-21 12:49:16,,DF 051_8D0QH04159,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,1000,50,Line 4
2614,Kalandhar,2025-03-21 12:48:50,,NF 150_2D3GC00379,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2613,Yogesh,2025-03-21 12:48:48,"{""machine_id"":""NF 277_2D3SM00200""}",NF 277_2D3SM00200,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,2000,100,Line 4
2612,Kalandhar,2025-03-21 12:48:28,,NF 126_2D3HJ00245,Laguna Clothing A,Factory-2,Line-6,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2611,Yogesh,2025-03-21 12:48:20,"{""machine_id"":""BH 053_PL0TH00060""}",BH 053_PL0TH00060,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,4000,200,Line 4
2610,Kalandhar,2025-03-21 12:48:02,,DF 335_8D0TH01710,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,1000,50,Line 4
2609,Yogesh,2025-03-21 12:47:45,"{""machine_id"":""Bh 056_PL0QL00776""}",Bh 056_PL0QL00776,Laguna Clothing A,Factory-2,Line-5,Cuff,,Cuff,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Cuff,4000,200,Line 4
2608,Kalandhar,2025-03-21 12:47:41,,DF 338_8D0TH01695,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,1000,50,Line 4
2607,Kalandhar,2025-03-21 12:47:20,,NF 258_2D3SM00195,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2606,Yogesh,2025-03-21 12:47:04,"{""machine_id"":""EC 033_PD2TH00009""}",EC 033_PD2TH00009,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,,0,Line 4
2605,Kalandhar,2025-03-21 12:46:58,,NF 259_2D3SM00267,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2604,Kalandhar,2025-03-21 12:46:34,,NF 261_2D3SM00129,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2603,Yogesh,2025-03-21 12:46:26,"{""machine_id"":""DF 359_8D0TH01652""}",DF 359_8D0TH01652,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2602,Kalandhar,2025-03-21 12:46:07,,NF 262_2D3SM00193,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2601,Yogesh,2025-03-21 12:45:49,"{""machine_id"":""DF 113_8D0RB03306""}",DF 113_8D0RB03306,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2600,Kalandhar,2025-03-21 12:45:41,,NF 263_2D3SM00207,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2599,Kalandhar,2025-03-21 12:45:16,,NF 264_2D3SM00203,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2598,Kalandhar,2025-03-21 12:44:54,,NF 267_2D3SM00142,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2597,Kalandhar,2025-03-21 12:44:34,,NF 269_2D3SM00258,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2596,Yogesh,2025-03-21 12:44:29,"{""machine_id"":""DF 243_8D0QJ06134""}",DF 243_8D0QJ06134,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2595,Kalandhar,2025-03-21 12:43:58,,NF 270_2D3SM00208,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2594,Yogesh,2025-03-21 12:43:56,"{""machine_id"":""DF 072_8D0RB02830""}",DF 072_8D0RB02830,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2593,Kalandhar,2025-03-21 12:43:30,,NF 271_2D3SM00139,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2592,Yogesh,2025-03-21 12:43:10,"{""machine_id"":""DF 332_8D0TH01733""}",DF 332_8D0TH01733,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2591,Kalandhar,2025-03-21 12:43:05,,NF 284_2D3SM00257,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2590,Kalandhar,2025-03-21 12:42:40,,NF 285_2D3SM00256,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2589,Kalandhar,2025-03-21 12:42:18,,NF 286_2D3SM00143,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2588,Yogesh,2025-03-21 12:42:05,"{""machine_id"":""DF 357_8D0TH01728""}",DF 357_8D0TH01728,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2587,Kalandhar,2025-03-21 12:41:50,,NF 287_2D3SM00194,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2586,Yogesh,2025-03-21 12:41:37,"{""machine_id"":""DF 075_8D0QH00490""}",DF 075_8D0QH00490,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2585,Kalandhar,2025-03-21 12:41:29,,NF 288_2D3SM00124,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2000,100,Line 4
2584,Yogesh,2025-03-21 12:41:10,"{""machine_id"":""DF 343_8D0TH01651""}",DF 343_8D0TH01651,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
2583,Kalandhar,2025-03-21 12:41:03,,DNCS 036_3M1JE01224,Laguna Clothing A,Factory-2,Line-5,Assembly,,Assembly,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Assembly,2500,125,Line 4
2582,Yogesh,2025-03-21 12:40:43,"{""machine_id"":""DF 360_8D0TC00857""}",DF 360_8D0TC00857,Laguna Clothing A,Factory-2,Line-5,Sleeve,,Sleeve,Line-4,Factory-2,Laguna Clothing A,Approved,Laguna Clothing A,Factory-2,Line-4,Sleeve,1000,50,Line 4
